Año,Id Línea,Nombre Línea,Inversión,Inversión,Presupuesto Gasto,Gasto Real
2013,X03,Protección y promoción social,RESIDENCIA DE MENORES CHAMBERÍ. ADOPCIÓN MEDIDAS DE SEGURIDAD,,83678.46,83678.46
2013,X03,Protección y promoción social,"CENTRO DE MAYORES BLASCO DE GARAY, C/ BLASCO DE GARAY, 40. CONSERVACIÓN",,349.78,349.78
2013,X03,Protección y promoción social,CENTRO SERVICIOS SOCIALES CALLEJÓN DE PONTEVEDRA. OBRAS DE CONSERVACIÓM,,5176.74,5176.74
2013,X03,Protección y promoción social,CENTRO ATENCIÓN SOCIAL A MUJERES MARÍA ZAMBRANO. OBRAS DE CONSERVACIÓN,,3702.25,3702.25
2013,X03,Protección y promoción social,"CENTRO DE MAYORES SANTA ENGRACIA, C/ SANTA ENGRACIA, 118. OBRAS DE CONSERVACIÓN",,11015.32,11015.32
2013,X03,Protección y promoción social,"CENTRO DE MAYORES BLASCO DE GARAY, C/ BLASCO DE GARAY, 40. ACONDICIONAMIENTO",,38842.69,38842.69
2013,X03,Protección y promoción social,"EQUIPAMIENTO CENTRO DE MAYORES SANTA ENGRACIA, C/ SANTA ENGRACIA, 118",,705.39,488.73
2013,X03,Protección y promoción social,CENTRO DE MAYORES SANTA ENGRACIA. REPOSICIÓN DE CAFETERA,,3570.0,2758.8
2013,X05,Educación,,,337410.92,314721.49
2013,X05,Educación,OBRAS CONSERVACIÓN COLEGIOS PÚBLICOS DISTRITO CHAMBERÍ,,2647.56,
2013,X05,Educación,"COLEGIO PÚBLICO CERVANTES, C/ RAIMUNDO FERNÁNDEZ VILLAVERDE, 4. CONSERVACIÓN",,8156.35,8156.35
2013,X05,Educación,"COLEGIO PÚBLICO ASUNCIÓN RINCÓN, AV. FILIPINAS, 5. OBRAS DE CONSERVACIÓN",,207.66,207.66
2013,X05,Educación,"COLEGIO PÚBLICO CLAUDIO MOYANO, C/ CEA BERMÚDEZ, 26. OBRAS DE CONSERVACIÓN",,109.44,109.44
2013,X05,Educación,"COLEGIO PÚBLICO RUFINO BLANCO, C/ GRAL ÁLVAREZ DE CASTRO, 46. CONSERVACIÓN",,2355.02,2355.02
2013,X05,Educación,"COLEGIO PÚBLICO CERVANTES,C/RAIMUNDO FERNÁNDEZ VILLAVERDE,4.CONSERVACIÓN",,627.03,627.03
2013,X05,Educación,"COLEGIO PÚBLICO ASUNCIÓN RINCÓN, AV. FILIPINAS, 5. CONSERVACIÓN",,1364.61,1364.5
2013,X05,Educación,"COLEGIO PÚBLICO CLAUDIO MOYANO, C/ CEA BERMÚDEZ, 26. CONSERVACIÓN",,2595.42,2595.42
2013,X05,Educación,OBRAS CONSERVACIÓN COLEGIOS Y OTROS CENTROS EDUCATIVOS DISTRITO CHAMBERÍ,,20041.73,
2013,X05,Educación,"COLEGIO PÚBLICO FERNANDO EL CATÓLICO, C/ FERNANDO EL CATÓLICO, 16. CONSERVACIÓN",,9955.93,9955.93
2013,X05,Educación,"ESCUELA INFANTIL FERNANDO EL CATÓLICO, C/ FERNANDO EL CATÓLICO, 16. CONSERVACIÓN",,1106.87,1106.87
2013,X05,Educación,"COLEGIO PÚBLICO CLAUDIO MOYANO, C/ CEA BERMÚDEZ, 26. OBRAS DE ACONDICIONAMIENTO",,37614.16,37614.14
