anio,distrito_num,distrito_nombre,barrio_num,barrio_nombre,codigo_barrio,pct_pob_25_39,nivel_estudios_superiores_pct,renta_neta_media_persona,pct_hog_unipersonal_bajo65,precio_vivienda_declarado_barrio,pct_extranjeros_ue_ocde,pct_hog_monoparental,pct_hog_dos_adultos_sin_menores,renta_colectiva_barrio,poblacion_total_barrio,tasa_transacciones_vivienda,densidad,tamano_hogar,envejecimiento,sobreenvejecimiento,pct_uso_vivienda,n_locales_activos_total,pct_comercio_menor,pct_turismo_alojamiento,pct_bares_restaurantes,pct_inmobiliarias,pct_arte_recreo_ocio,tasa_entradas_totales,tasa_salidas_totales,intensidad_inversion_real_distrito,share_gasto_real_urbanismo,share_gasto_real_mantenimiento_urbano,share_gasto_real_medio_ambiente,share_gasto_real_cultura,pct_poblacion_idh_alto_distrito,zonas_verdes_significativas_m2_per_capita_distrito,paradas_red_centro,n_estaciones_metro,distancia_centro_lineal_m,tasa_paro
2022,7,Chamberi,2,Arapiles,072,0.2518087318087318,0.5073031706448166,24260,0.25044658806716685,5964.52,0.06646607708993825,0.01705966416577349,0.14165773490532332,16.83046948632238,24050,0.013887733887733887,414.5970252507783,2.141121829224723,0.2429,0.34729999999999994,0.004827586206896552,1216,0.3536184210526316,0.0024671052631578946,0.1669407894736842,0.023848684210526317,0.015625,0.13854469854469856,0.10577962577962578,75.76640215789206,NA,0.4306725855854472,0.06960857998350405,0.030817952760985593,0.12041926766554736,0.3724759851009606,6,1,1920.4473957863156,4.19
2022,7,Chamberi,3,Trafalgar,073,0.271033360455655,0.5338127370339358,24709,0.2979647449544409,6215.88,0.0885906103286385,0.01856425104317466,0.15490079196116835,17.25014316788311,24580,0.017941415785191213,400.3105082529825,2.0859235289108407,0.21539999999999998,0.31989999999999996,0.010775862068965518,1515,0.3227722772277228,0.009900990099009901,0.201980198019802,0.012541254125412541,0.018481848184818482,0.14475183075671277,0.11277461350691619,75.76640215789206,NA,0.4306725855854472,0.06960857998350405,0.030817952760985593,0.12041926766554736,0.3724759851009606,3,8,1749.3437824392968,4.23
2022,7,Chamberi,4,Almagro,074,0.22247399320218353,0.5555269922879177,30898,0.23577639751552795,7595.59,0.08517238351069326,0.01888198757763975,0.12236024844720497,17.29662204449981,19418,0.015295087032650118,206.39727049792089,2.40472049689441,0.24420000000000003,0.3505,0.0023059185242121443,1116,0.31810035842293904,0.0062724014336917565,0.21594982078853048,0.007168458781362007,0.017025089605734768,0.1270470697291173,0.09877433309300648,75.76640215789206,NA,0.4306725855854472,0.06960857998350405,0.030817952760985593,0.12041926766554736,0.3724759851009606,3,5,1961.8300992174234,3.12
2022,7,Chamberi,5,Ríos Rosas,075,0.24685773608690817,0.54337899543379,27391,0.24491146781399967,6238.76,0.06439505966320955,0.018037398643058082,0.13221909647526064,16.808431111858887,26971,0.014830744132586853,275.79454582735286,2.2257984444812178,0.2366,0.35590000000000005,0.0046822742474916385,1302,0.2903225806451613,0.0069124423963133645,0.21658986175115208,0.010752688172043012,0.018433179723502304,0.13888991880167587,0.10548366764302398,75.76640215789206,NA,0.4306725855854472,0.06960857998350405,0.030817952760985593,0.12041926766554736,0.3724759851009606,4,2,2846.104985761997,3.46
2022,7,Chamberi,6,Vallehermoso,076,0.20116267415054626,0.5702723051825825,28440,0.20250596658711217,5577.05,0.040073741332529396,0.014319809069212411,0.10095465393794749,15.836925200363398,19954,0.011726972035682069,186.1391694725028,2.3749403341288784,0.2775,0.3705,0.0056433408577878106,774,0.26098191214470284,0.002583979328165375,0.15633074935400518,0.011627906976744186,0.01808785529715762,0.10854966422772376,0.0917610504159567,75.76640215789206,NA,0.4306725855854472,0.06960857998350405,0.030817952760985593,0.12041926766554736,0.3724759851009606,6,4,2895.9649447630973,3.37
2022,8,Fuencarral-El Pardo,1,El Pardo,081,0.1925556858147714,0.19524680073126144,17121,0.1471264367816092,3326.83,0.01829633353045535,0.029118773946360154,0.09195402298850575,10.733780769421886,3412,0.009085580304806565,0.18029313894513055,2.591570881226054,0.2475,0.4456,0.08144796380090498,145,0.21379310344827587,0,0.25517241379310346,0.006896551724137931,0.10344827586206896,0.11518171160609614,0.09320046893317702,200.87749505744705,0.21159012654298448,0.14401141378333282,0.016973731029911236,0.02256843846891511,0.08141513149613652,1.5994425448475909,NA,0,15968.22141060446,5.45
2022,8,Fuencarral-El Pardo,2,Fuentelarreina,082,0.13637720083557148,0.5972794723825227,33653,0.09753954305799649,4274.97,0.03193424985056784,0.019332161687170474,0.05008787346221441,12.06255906529769,3351,0.028051327961802448,24.200781136988283,2.9402460456942006,0.2609,0.34020000000000006,0,22,0.2727272727272727,0.045454545454545456,0.13636363636363635,0,0.045454545454545456,0.08564607579826918,0.05729632945389436,200.87749505744705,0.21159012654298448,0.14401141378333282,0.016973731029911236,0.02256843846891511,0.08141513149613652,1.5994425448475909,NA,0,7753.532187499974,1.82
2022,8,Fuencarral-El Pardo,3,Peñagrande,083,0.17053224597351263,0.33577041535937363,21274,0.12310926823570637,3992.9,0.029742620821655616,0.0248788179641418,0.09694562868656194,12.686017956596004,44021,0.012766634106449194,152.00013853773422,2.5630438591368336,0.27149999999999996,0.2783,0.040068201193520885,898,0.3418708240534521,0,0.11581291759465479,0.012249443207126948,0.021158129175946547,0.0970445923536494,0.0754412666681811,200.87749505744705,0.21159012654298448,0.14401141378333282,0.016973731029911236,0.02256843846891511,0.08141513149613652,1.5994425448475909,12,2,7057.610320340321,5.3
2022,8,Fuencarral-El Pardo,4,Pilar,084,0.19984613693812506,0.2596325152232297,16926,0.1536643026004728,3788.2,0.04223526921550472,0.018347209374036385,0.12108130331997122,12.920762461670192,45495,0.010550609957138147,332.7024647887324,2.3308664816527904,0.29,0.3649,0.0812597200622084,1749,0.4179531160663236,0.002287021154945683,0.11492281303602059,0.010863350485991996,0.014865637507146942,0.11572700296735905,0.09150456094076272,200.87749505744705,0.21159012654298448,0.14401141378333282,0.016973731029911236,0.02256843846891511,0.08141513149613652,1.5994425448475909,11,1,6654.963695802388,5.93
2022,8,Fuencarral-El Pardo,5,La Paz,085,0.16519137649199642,0.43118267462372856,25130,0.07851140456182473,3969.93,0.02459680331416558,0.015846338535414166,0.06850740296118447,11.78103302182199,32423,0.007062887456435247,150.11137924633377,2.5887154861944777,0.3553,0.22649999999999998,0.015712682379349047,663,0.2865761689291101,0.004524886877828055,0.13423831070889894,0.015082956259426848,0.021116138763197588,0.07090645529408136,0.0672670635043025,200.87749505744705,0.21159012654298448,0.14401141378333282,0.016973731029911236,0.02256843846891511,0.08141513149613652,1.5994425448475909,10,3,7117.7974365875125,4.31
2022,8,Fuencarral-El Pardo,6,Valverde,086,0.17813911189162068,0.39121697229897917,18992,0.16764208609702172,4003.8,0.04656817017800191,0.04760046820132657,0.12251268045259461,12.77875824055139,63776,0.010364400401404917,70.87137576270432,2.7593965405124203,0.1208,0.3469,0.05223342939481268,1629,0.22160834868017187,0.009821976672805401,0.15469613259668508,0.008594229588704727,0.020871700429711478,0.12678750627195184,0.09901843953838435,200.87749505744705,0.21159012654298448,0.14401141378333282,0.016973731029911236,0.02256843846891511,0.08141513149613652,1.5994425448475909,11,4,9459.745224709619,5.1
2022,8,Fuencarral-El Pardo,7,Mirasierra,087,0.15809480582111146,0.5704420478281257,27403,0.11218346024437754,4281.56,0.029509421112372303,0.037807685496723926,0.07862581901894812,13.718426603526781,35251,0.00885081274290091,50.39469168287381,3.12024083584204,0.15410000000000001,0.24539999999999998,0.005607476635514018,479,0.29018789144050106,0,0.1127348643006263,0.012526096033402923,0.05010438413361169,0.07974241865478994,0.068395222830558,200.87749505744705,0.21159012654298448,0.14401141378333282,0.016973731029911236,0.02256843846891511,0.08141513149613652,1.5994425448475909,12,4,8861.590716918443,3.27
2022,8,Fuencarral-El Pardo,8,El Goloso,088,0.13932066781807714,0.5689728897631061,25480,0.17301854974704892,5565.28,0.037242595019659236,0.07774030354131535,0.10101180438448566,13.526689913720293,19107,0.008740252263568326,7.199987921383304,3.2166947723440136,0.0806,0.44630000000000003,0.0016806722689075631,507,0.22090729783037474,0.0019723865877712033,0.17159763313609466,0.005917159763313609,0.0631163708086785,0.09352593290417124,0.09253153294604072,200.87749505744705,0.21159012654298448,0.14401141378333282,0.016973731029911236,0.02256843846891511,0.08141513149613652,1.5994425448475909,13,1,13001.867098354021,3.05
2022,9,Moncloa-Aravaca,1,Casa de Campo,091,0.18548198864078425,0.4231977906866013,22364,0.19143215630041227,4134.56,0.04373177132146204,0.022405449005198065,0.12923462986198245,13.80609984220038,12853,0.010114370185948806,7.333081337411086,2.295034952500448,0.2553,0.4096,0.014319809069212411,662,0.3549848942598187,0.006042296072507553,0.2175226586102719,0.0075528700906344415,0.04078549848942598,0.09180736014938147,0.07500194507118961,307.0289771927063,0.31353752599454027,0.2259928682784476,0.056396150712482405,0.02772878249563331,0.10469425058158857,1.098527840141831,2,8,4173.70973569349,5.38
2022,9,Moncloa-Aravaca,2,Argüelles,092,0.22893055841747373,0.536487651503626,26973,0.23742168217201443,5856.06,0.07905530726256983,0.017562179608885512,0.14097209037402697,16.344612288813305,24265,0.014794972182155367,319.009900990099,2.2940003797228026,0.24609999999999999,0.3564,0.010443864229765013,1260,0.33095238095238094,0.014285714285714285,0.19047619047619047,0.013492063492063493,0.013492063492063493,0.1397898207294457,0.10067999175767567,307.0289771927063,0.31353752599454027,0.2259928682784476,0.056396150712482405,0.02772878249563331,0.10469425058158857,1.098527840141831,2,2,1653.689031051321,3.59
2022,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,0.18618101273611026,0.5660347172226222,28638,0.16223618495247302,4486.39,0.04249938347718866,0.019816336394393428,0.0985983566940551,14.89696510605476,16253,0.009782809327508768,11.381737293784955,2.6131786692444017,0.25670000000000004,0.3336,0.02551984877126654,849,0.16607773851590105,0.001177856301531213,0.1967020023557126,0.0035335689045936395,0.05182567726737338,0.11302528763920507,0.08675321479111549,307.0289771927063,0.31353752599454027,0.2259928682784476,0.056396150712482405,0.02772878249563331,0.10469425058158857,1.098527840141831,5,3,5161.047274917275,3.51
2022,9,Moncloa-Aravaca,4,Valdezarza,094,0.19347280334728034,0.29159962740282835,17368,0.15595742978314794,3238.76,0.03777002214616469,0.02560614547491398,0.11610786588781308,12.483157225130574,29875,0.011748953974895398,213.25223613595708,2.3847323357605825,0.2518,0.3497,0.09556650246305419,606,0.31683168316831684,0.0016501650165016502,0.09405940594059406,0.01155115511551155,0.0165016501650165,0.1215397489539749,0.08502092050209205,307.0289771927063,0.31353752599454027,0.2259928682784476,0.056396150712482405,0.02772878249563331,0.10469425058158857,1.098527840141831,9,2,5430.495863456287,6.02
2022,9,Moncloa-Aravaca,5,Valdemarín,095,0.1400028340654669,0.6618148737775756,34765,0.14390962671905697,5168.96,0.04244256526674234,0.04862475442043222,0.07612966601178782,16.14344633240692,7057,0.006376647300552643,21.341408024224073,3.461689587426326,0.11460000000000001,0.3156,0,116,0.10344827586206896,0.04310344827586207,0.29310344827586204,0.008620689655172414,0.017241379310344827,0.09735014878843701,0.079353833073544,307.0289771927063,0.31353752599454027,0.2259928682784476,0.056396150712482405,0.02772878249563331,0.10469425058158857,1.098527840141831,NA,0,8461.673922559497,2.38
2022,9,Moncloa-Aravaca,6,El Plantío,096,0.1451827242524917,0.5730067243035543,34765,0.09829059829059829,4544.1,0.05067204803202135,0.03205128205128205,0.07799145299145299,17.263157894736842,3010,0.0069767441860465115,8.497250722748143,3.202991452991453,0.19149999999999998,0.25780000000000003,0.016597510373443983,196,0.33163265306122447,0.01020408163265306,0.15306122448979592,0.00510204081632653,0.015306122448979591,0.09966777408637874,0.07707641196013289,307.0289771927063,0.31353752599454027,0.2259928682784476,0.056396150712482405,0.02772878249563331,0.10469425058158857,1.098527840141831,NA,0,11456.239403199888,2.95
2022,9,Moncloa-Aravaca,7,Aravaca,097,0.1551799664160035,0.5454253783220149,28196,0.11846414455110107,4361.71,0.054837118910807746,0.0334274421230943,0.08605307735742518,13.619279851015945,27394,0.0044170256260495,46.83407610558793,3.0856013551665726,0.1617,0.2644,0.03636363636363636,627,0.3253588516746411,0.003189792663476874,0.10845295055821372,0.01594896331738437,0.019138755980861243,0.09644447689275024,0.08290136526246623,307.0289771927063,0.31353752599454027,0.2259928682784476,0.056396150712482405,0.02772878249563331,0.10469425058158857,1.098527840141831,NA,0,7562.302886124522,2.94
2022,10,Latina,1,Los Cármenes,101,0.1993064635324882,0.18337592063730648,13409,0.16334183290835458,2672.55,0.0498005358262555,0.02744862756862157,0.13229338533073345,10.877288772437918,17591,0.009266101983969075,135.78173374613004,2.6313184340782962,0.1699,0.3507,0.1246684350132626,303,0.23102310231023102,0.006600660066006601,0.1617161716171617,0.009900990099009901,0.056105610561056105,0.13120345631288727,0.09351372861122165,83.57979773786322,0.1718647678136336,0.21052277072323922,0.05239030964765262,0.013028896455361172,0.15285089939590293,3.3283802612359663,6,1,3189.554446727571,8.96
2022,10,Latina,2,Puerta del Angel,102,0.23073776408874344,0.22697467364494978,14438,0.21518196786464544,2796.26,0.06401942706697905,0.01992846193152785,0.14404133310622835,11.885215500633224,41558,0.015448289138072092,301.03250199956375,2.3505933117583604,0.20350000000000001,0.3945,0.11681005956320317,1496,0.3342245989304813,0.008021390374331552,0.1303475935828877,0.010026737967914439,0.016042780748663103,0.1836950767601906,0.11583810577987391,83.57979773786322,0.1718647678136336,0.21052277072323922,0.05239030964765262,0.013028896455361172,0.15285089939590293,3.3283802612359663,3,2,2462.022580849945,7.09
2022,10,Latina,3,Lucero,103,0.19692026982196173,0.1908315942131513,14083,0.15559759002381954,2408.06,0.04762819588486494,0.02024660221381533,0.11181168558217738,10.682009670951315,36172,0.011196505584429946,214.78260869565216,2.5264116575591986,0.22010000000000002,0.41619999999999996,0.09932885906040269,835,0.33053892215568864,0.0023952095808383233,0.1281437125748503,0.016766467065868262,0.019161676646706587,0.13264403405949354,0.09546057724206569,83.57979773786322,0.1718647678136336,0.21052277072323922,0.05239030964765262,0.013028896455361172,0.15285089939590293,3.3283802612359663,5,1,4227.863163252316,6.98
2022,10,Latina,4,Aluche,104,0.17992487352700615,0.16990200478755235,14561,0.12294288480154889,2362.33,0.05716924490756915,0.017573907215727158,0.09766177675180579,10.063961636589152,66022,0.010526794098936717,231.00919362762298,2.451150495196962,0.2923,0.37729999999999997,0.08080808080808081,1890,0.3682539682539683,0.0026455026455026454,0.14074074074074075,0.009523809523809525,0.01746031746031746,0.1231559177243949,0.09113628790403198,83.57979773786322,0.1718647678136336,0.21052277072323922,0.05239030964765262,0.013028896455361172,0.15285089939590293,3.3283802612359663,6,3,5246.164022823681,6.55
2022,10,Latina,5,Campamento,105,0.20766295379537955,0.18919624217118997,14103,0.144466800804829,2379.49,0.06342418679216011,0.0193158953722334,0.10744466800804829,11.044299088738036,19392,0.0123246699669967,21.03814435232935,2.5938296445338698,0.2341,0.4158,0.11298076923076923,432,0.3101851851851852,0,0.10185185185185185,0.023148148148148147,0.016203703703703703,0.14882425742574257,0.1080342409240924,83.57979773786322,0.1718647678136336,0.21052277072323922,0.05239030964765262,0.013028896455361172,0.15285089939590293,3.3283802612359663,6,1,9136.382852802442,5.88
2022,10,Latina,6,Cuatro Vientos,106,0.17271966527196653,0.2589910692734733,16523,0.25467497773820125,3092.2,0.04659658062353336,0.0578806767586821,0.13535173642030277,13.745489383199969,5975,0.0068619246861924684,10.986906318484007,2.6562778272484415,0.0699,0.18469999999999998,0.006172839506172839,111,0.22522522522522523,0,0.11711711711711711,0,0.04504504504504504,0.12251046025104602,0.0898744769874477,83.57979773786322,0.1718647678136336,0.21052277072323922,0.05239030964765262,0.013028896455361172,0.15285089939590293,3.3283802612359663,8,1,8640.707907451917,6.12
2022,10,Latina,7,Águilas,107,0.16305822665329478,0.14996208136604935,14474,0.12604276536580689,2350.98,0.04600412132165167,0.019992329082366478,0.10192731805542238,9.987740155532954,50853,0.009104674257172634,141.02947695035462,2.4405983315754147,0.2772,0.3897,0.022167487684729065,1119,0.40840035746201964,0,0.128686327077748,0.014298480786416443,0.01876675603217158,0.09973846184099266,0.07769453129608872,83.57979773786322,0.1718647678136336,0.21052277072323922,0.05239030964765262,0.013028896455361172,0.15285089939590293,3.3283802612359663,7,1,6885.975485017603,6.71
2022,11,Carabanchel,1,Comillas,111,0.22135965896342832,0.21569815477829798,14448,0.18607079461209147,2838.59,0.07295302061762853,0.021614284222616686,0.12947687167171348,11.596485282879376,22285,0.009109266322638546,333.4934694490317,2.319515505899551,0.23629999999999998,0.3725,0.05371024734982332,784,0.3711734693877551,0.002551020408163265,0.11479591836734694,0.017857142857142856,0.017857142857142856,0.1456136414628674,0.10446488669508638,76.79483199950054,0.18956554927339397,0.2583712162288897,0.1982840538145538,0.021618984931979304,0.18317195926641985,0.9715973606889367,9,1,2716.7136162936577,7.11
2022,11,Carabanchel,2,Opañel,112,0.226124184180588,0.18206112616681722,13507,0.17186323241452026,2500.72,0.060763363363363354,0.019129386955866846,0.13217352010845007,11.17519092709188,33402,0.010658044428477337,300.73150907613115,2.507907817442386,0.2023,0.371,0.052865612648221344,1239,0.3139628732849072,0,0.11783696529459241,0.009685230024213076,0.013720742534301856,0.15864319501826238,0.11969343153104604,76.79483199950054,0.18956554927339397,0.2583712162288897,0.1982840538145538,0.021618984931979304,0.18317195926641985,0.9715973606889367,6,5,3342.757631033908,6.56
2022,11,Carabanchel,3,San Isidro,113,0.21880692167577415,0.16663965511652784,12528,0.1803651484633877,2630.78,0.06426922139575028,0.022025859268403614,0.1285816386199727,11.111605087517207,39528,0.01426836672738312,207.39746222292422,2.559352868559548,0.1888,0.3682,0.06786050895381715,1031,0.29582929194956353,0.0019398642095053346,0.12318137730358875,0.012609117361784675,0.015518913676042677,0.1541691965189233,0.11176887269783445,76.79483199950054,0.18956554927339397,0.2583712162288897,0.1982840538145538,0.021618984931979304,0.18317195926641985,0.9715973606889367,NA,0,3059.153889680385,8.88
2022,11,Carabanchel,4,Vista Alegre,114,0.2090679020289109,0.13871934604904632,12211,0.13695119867889072,2236.79,0.06416038645264016,0.01998747223962189,0.11098456807698878,10.389892926540302,46626,0.011774546390425942,292.4364460105714,2.646432435510506,0.22219999999999998,0.36829999999999996,0.047701647875108416,2128,0.3717105263157895,0.002349624060150376,0.12969924812030076,0.01456766917293233,0.01362781954887218,0.1706344099858448,0.12076952773130871,76.79483199950054,0.18956554927339397,0.2583712162288897,0.1982840538145538,0.021618984931979304,0.18317195926641985,0.9715973606889367,7,3,5063.086324920521,7.11
2022,11,Carabanchel,5,Puerta Bonita,115,0.21281213009413225,0.1250465757508011,11119,0.14684875598461658,2125.93,0.06748735697132363,0.025351228318028413,0.12071265991680402,10.258693174608311,35482,0.010935122033707232,220.03605619793606,2.778039400361039,0.17550000000000002,0.3967,0.06053119209388511,913,0.32201533406352684,0,0.10295728368017525,0.009857612267250822,0.017524644030668127,0.17468011949720985,0.11278958345076377,76.79483199950054,0.18956554927339397,0.2583712162288897,0.1982840538145538,0.021618984931979304,0.18317195926641985,0.9715973606889367,NA,0,5104.261850367837,8.05
2022,11,Carabanchel,6,Buenavista,116,0.16458759230672954,0.1783383826613843,13939,0.17009399031614925,2637.71,0.0607341315486772,0.03736827114782113,0.12138991740244945,11.460590712341284,47938,0.011744336434561308,85.18313974203662,2.723725434349188,0.13570000000000002,0.35350000000000004,0.0390625,1363,0.33235509904622157,0.001467351430667645,0.1467351430667645,0.010271460014673514,0.022010271460014674,0.12614210021277483,0.08475530894071509,76.79483199950054,0.18956554927339397,0.2583712162288897,0.1982840538145538,0.021618984931979304,0.18317195926641985,0.9715973606889367,10,3,6594.790383780321,6.32
2022,11,Carabanchel,7,Abrantes,117,0.19101811851183184,0.13574699732135143,11953,0.13421736403548068,2210.36,0.06611746160064672,0.024639369232147657,0.10805483379625481,10.159147814185888,31018,0.007834160809852345,197.65435255017255,2.7708090672878773,0.1753,0.3611,0.04908565928777671,675,0.3451851851851852,0.0014814814814814814,0.13333333333333333,0.022222222222222223,0.017777777777777778,0.15642530143787478,0.10996840544200141,76.79483199950054,0.18956554927339397,0.2583712162288897,0.1982840538145538,0.021618984931979304,0.18317195926641985,0.9715973606889367,7,4,4633.638141225011,7.36
2022,12,Usera,1,Orcasitas,121,0.1538161487452867,0.10357793314141354,12638,0.11520302171860246,1654.28,0.03616122803965907,0.027738432483474976,0.10304532577903683,8.810940554250783,23073,0.003857322411476618,169.5370097316426,2.714353163361662,0.18989999999999999,0.3933,0.05630630630630631,346,0.4161849710982659,0.008670520231213872,0.15606936416184972,0.002890173410404624,0.011560693641618497,0.08975859229402332,0.07506609456941013,154.79354030053676,0.09022191622083611,0.2090705770593963,0.10330133997346175,0.008458425505449355,0.21451195954775296,4.535669267919611,NA,0,5444.820287906102,7.99
2022,12,Usera,2,Orcasur,122,0.20604491709228293,0.12265150785239426,10792,0.15053091817613992,2850.8,0.039664912280701736,0.024567978346866543,0.12783676868623778,10.05313229941646,14293,0.0013992863639543834,102.71750883010165,2.966895690193629,0.1422,0.3286,0.03058823529411765,245,0.23673469387755103,0,0.14285714285714285,0.004081632653061225,0.02040816326530612,0.12180787798222906,0.09802000979500455,154.79354030053676,0.09022191622083611,0.2090705770593963,0.10330133997346175,0.008458425505449355,0.21451195954775296,4.535669267919611,7,1,5034.764058844293,10.15
2022,12,Usera,3,San Fermín,123,0.18410539736506587,0.11905882352941176,11302,0.13983152827918172,2044.48,0.050177323103154314,0.03345367027677497,0.12226233453670277,9.40101647058924,23530,0.008882277943051424,159.00772671817813,2.8231046931407944,0.1454,0.3196,0.029595015576323987,403,0.337468982630273,0.004962779156327543,0.19106699751861042,0.009925558312655087,0.017369727047146403,0.11937951551211219,0.09770505737356566,154.79354030053676,0.09022191622083611,0.2090705770593963,0.10330133997346175,0.008458425505449355,0.21451195954775296,4.535669267919611,8,1,5347.446157717271,8.7
2022,12,Usera,4,Almendrales,124,0.21884282864109952,0.15248017047472476,12033,0.15736731411604601,2409.57,0.053423676607849246,0.02325869108004454,0.12161326240257331,10.763103034279244,22555,0.0037242296608290845,288.41174208434813,2.7834962266485217,0.1557,0.3998,0.05800865800865801,748,0.356951871657754,0.004010695187165776,0.14304812834224598,0.0053475935828877,0.013368983957219251,0.15349146530702726,0.11882066060740412,154.79354030053676,0.09022191622083611,0.2090705770593963,0.10330133997346175,0.008458425505449355,0.21451195954775296,4.535669267919611,6,1,3761.5800879559033,6.97
2022,12,Usera,5,Moscardó,125,0.21918748807934388,0.14710622710622712,11892,0.15748271655144366,2379.49,0.055824920616702994,0.021248474989833267,0.12057747051647011,10.845988896297234,26215,0.00770551211138661,287.62103873239437,2.657482716551444,0.18600000000000003,0.3822,0.05218446601941747,1165,0.4291845493562232,0.002575107296137339,0.15107296137339055,0.008583690987124463,0.01888412017167382,0.16513446500095366,0.12454701506770932,154.79354030053676,0.09022191622083611,0.2090705770593963,0.10330133997346175,0.008458425505449355,0.21451195954775296,4.535669267919611,6,1,3148.6442045488893,6.95
2022,12,Usera,6,Zofío,126,0.2085142735103581,0.108740408010481,11010,0.13386295928500497,2107.67,0.0630136927685066,0.020854021847070508,0.12671300893743792,10.353304646980758,14047,0.008400370185804798,181.1627906976744,2.7849056603773583,0.177,0.3666,0.09396914446002805,369,0.2601626016260163,0.0027100271002710027,0.10298102981029811,0.0027100271002710027,0.03523035230352303,0.16814978287178756,0.12080871360432832,154.79354030053676,0.09022191622083611,0.2090705770593963,0.10330133997346175,0.008458425505449355,0.21451195954775296,4.535669267919611,NA,0,4309.52279835841,7.43
2022,12,Usera,7,Pradolongo,127,0.2333580938232101,0.0831213526859195,9489,0.1395736175882745,NA,0.055385070519435864,0.02481678880746169,0.11175882744836775,10.207602950299584,17501,8.570938803496943e-4,159.18590855161085,2.9050632911392404,0.1635,0.3983,0.083765752409192,796,0.3530150753768844,0.002512562814070352,0.13442211055276382,0.00628140703517588,0.007537688442211055,0.18644648877207018,0.13519227472715845,154.79354030053676,0.09022191622083611,0.2090705770593963,0.10330133997346175,0.008458425505449355,0.21451195954775296,4.535669267919611,NA,0,4353.234073261076,7.13
2022,13,Puente de Vallecas,1,Entrevías,131,0.20036210018105008,0.0644791626876504,10225,0.1332232963923603,1826.99,0.04853222830786971,0.02467971390395347,0.11428122298200111,9.34492599341264,34797,0.012874673104003219,58.088715484184256,2.726558201681993,0.1866,0.3839,0.07742782152230972,699,0.2761087267525036,0.001430615164520744,0.16022889842632332,0.010014306151645207,0.022889842632331903,0.131965399316033,0.09845676351409605,138.7406266767093,0.08967315984712115,0.1858727798879467,0.0819321211814389,0.019736132358651487,0.16827930978874375,3.054678706532502,NA,0,5421.836615386178,10.53
2022,13,Puente de Vallecas,2,San Diego,132,0.2464868882540125,0.11544996756155582,9769,0.20710204583154143,2143.48,0.06623689116755999,0.028076426859986483,0.14541991767524728,11.510870277033057,43053,0.019743107332822335,401.0655201420694,2.6362351784726914,0.1335,0.3721,0.10071707953063885,1607,0.36963285625388925,0.002489110143123833,0.104542626011201,0.009956440572495333,0.013690105787181083,0.24156272501335563,0.16349615590086639,138.7406266767093,0.08967315984712115,0.1858727798879467,0.0819321211814389,0.019736132358651487,0.16827930978874375,3.054678706532502,7,2,4343.126330531005,8.62
2022,13,Puente de Vallecas,3,Palomeras Bajas,133,0.19303330917814038,0.1430303824850054,13270,0.15269797239284064,2128.24,0.04345358707900339,0.024106730070669043,0.12515685886004888,9.99474253008224,40019,0.010220145430920313,231.65496838563723,2.6375404530744335,0.17420000000000002,0.34130000000000005,0.08422555317630265,793,0.30138713745271123,0,0.10970996216897856,0.015132408575031526,0.02648171500630517,0.11966815762512806,0.09348059671655963,138.7406266767093,0.08967315984712115,0.1858727798879467,0.0819321211814389,0.019736132358651487,0.16827930978874375,3.054678706532502,9,2,5299.0997356729995,7.94
2022,13,Puente de Vallecas,4,Palomeras Sureste,134,0.20273471398081477,0.11428137805433299,12654,0.14018691588785046,2148.95,0.04598180535966148,0.025623568731819025,0.13127437024200037,10.111998699484623,42637,0.014541360789924244,136.84616869330245,2.632914526211549,0.1848,0.36469999999999997,0.11252900232018562,919,0.2720348204570185,0.003264417845484222,0.12295973884657237,0.01088139281828074,0.015233949945593036,0.11949715036236133,0.09163402678424842,138.7406266767093,0.08967315984712115,0.1858727798879467,0.0819321211814389,0.019736132358651487,0.16827930978874375,3.054678706532502,12,2,6728.434776921601,8.28
2022,13,Puente de Vallecas,5,Portazgo,135,0.2009449596276577,0.09594365939543605,11169,0.14777962041643633,2061.83,0.04461641120039646,0.02505988575640317,0.11719181868435599,10.254705393892273,28361,0.010507386904552026,226.8449369629808,2.6026349732817393,0.2141,0.37329999999999997,0.06862745098039216,874,0.35354691075514877,0.0011441647597254005,0.13043478260869565,0.014874141876430207,0.009153318077803204,0.12869785973696274,0.09315609463700152,138.7406266767093,0.08967315984712115,0.1858727798879467,0.0819321211814389,0.019736132358651487,0.16827930978874375,3.054678706532502,11,1,5623.0531374149605,9.66
2022,13,Puente de Vallecas,6,Numancia,136,0.22476242651551867,0.12998351217666299,11478,0.18147304479878512,2194.78,0.05532242887940145,0.023267165636186138,0.13558954333441806,11.124163041740736,47459,0.01498135232516488,255.87583148558758,2.5661134613298624,0.1859,0.3618,0.09392712550607288,1386,0.3333333333333333,0.0021645021645021645,0.11038961038961038,0.00937950937950938,0.010822510822510822,0.17990265281611495,0.1293537579805727,138.7406266767093,0.08967315984712115,0.1858727798879467,0.0819321211814389,0.019736132358651487,0.16827930978874375,3.054678706532502,NA,0,4377.421684034425,8.47
