distrito,barrio_registrado,seccion,fecha_alta,procedencia,fecha_baja,destino,fecha_modificacion,barrio_antiguo,observaciones
11,115,134,19880701,NA,NA,NA,NA,NA,NA
11,115,135,19880701,NA,NA,NA,NA,NA,NA
11,115,136,19880701,NA,NA,NA,NA,NA,NA
11,115,137,19880701,NA,NA,NA,NA,NA,NA
11,115,185,20051201,125,NA,NA,NA,NA,NA
11,115,199,20220601,126,NA,NA,NA,NA,NA
11,116,138,19880701,NA,NA,NA,NA,NA,NA
11,116,139,19880701,NA,NA,NA,NA,NA,NA
11,116,140,19880701,NA,NA,NA,NA,NA,NA
11,116,141,19880701,NA,NA,NA,NA,NA,NA
11,116,142,19880701,NA,NA,NA,NA,NA,NA
11,116,143,19880701,NA,NA,NA,NA,NA,NA
11,116,144,19880701,NA,19960501,143,NA,NA,NA
11,116,145,19880701,NA,NA,NA,NA,NA,NA
11,116,146,19880701,NA,NA,NA,NA,NA,NA
11,116,147,19880701,NA,NA,NA,NA,NA,NA
11,116,148,19880701,NA,NA,NA,NA,NA,NA
11,116,149,19880701,NA,NA,NA,NA,NA,NA
11,116,150,19880701,NA,NA,NA,NA,NA,NA
11,116,151,19880701,NA,NA,NA,NA,NA,NA
11,116,152,19880701,NA,NA,NA,NA,NA,NA
11,116,153,19880701,NA,NA,NA,NA,NA,NA
11,116,154,19880701,NA,NA,NA,NA,NA,NA
11,116,155,19880701,NA,NA,NA,NA,NA,NA
11,116,156,19880701,NA,NA,NA,NA,NA,NA
11,116,186,20051201,155,NA,NA,NA,NA,NA
11,116,187,20051201,155,NA,NA,NA,NA,NA
11,116,188,20061101,186,NA,NA,NA,NA,NA
11,116,189,20061101,186,NA,NA,NA,NA,NA
11,116,190,20061101,187,NA,NA,NA,NA,NA
11,116,191,20061101,156,NA,NA,NA,NA,NA
11,116,192,20081101,191,NA,NA,NA,NA,NA
11,116,193,20091101,156,NA,NA,NA,NA,NA
11,116,196,20171101,187,NA,NA,NA,NA,NA
11,116,197,20171101,190,NA,NA,NA,NA,NA
11,116,198,20171101,192,NA,NA,NA,NA,NA
11,116,200,20220601,156,NA,NA,NA,NA,NA
11,117,157,19880701,NA,NA,NA,NA,NA,NA
11,117,158,19880701,NA,NA,NA,NA,NA,NA
11,117,159,19880701,NA,20171101,160,NA,NA,NA
11,117,160,19880701,NA,NA,NA,NA,NA,NA
11,117,161,19880701,NA,NA,NA,NA,NA,NA
11,117,162,19880701,NA,NA,NA,NA,NA,NA
11,117,163,19880701,NA,NA,NA,NA,NA,NA
11,117,164,19880701,NA,20051201,165,NA,NA,NA
11,117,165,19880701,NA,NA,NA,NA,NA,NA
11,117,166,19880701,NA,20101001,169,NA,NA,NA
11,117,167,19880701,NA,NA,NA,NA,NA,NA
11,117,168,19880701,NA,NA,NA,NA,NA,NA
11,117,169,19880701,NA,NA,NA,NA,NA,NA
11,117,170,19880701,NA,NA,NA,NA,NA,NA
11,117,171,19880701,NA,NA,NA,NA,NA,NA
11,117,172,19880701,NA,20120701,177,NA,NA,NA
11,117,173,19880701,NA,NA,NA,NA,NA,NA
11,117,174,19880701,NA,NA,NA,NA,NA,NA
11,117,175,19880701,NA,NA,NA,NA,NA,NA
11,117,176,19880701,NA,NA,NA,NA,NA,NA
11,117,177,19880701,NA,NA,NA,NA,NA,NA
11,117,178,19880701,NA,NA,NA,NA,NA,NA
11,117,182,20031101,157,NA,NA,NA,NA,NA
11,117,183,20031101,157,NA,NA,NA,NA,NA
11,117,194,20101001,183,NA,NA,NA,NA,NA
11,117,201,20241015,182,NA,NA,NA,NA,NA
12,121,1,19880701,NA,NA,NA,NA,NA,NA
12,121,2,19880701,NA,NA,NA,NA,NA,NA
12,121,3,19880701,NA,NA,NA,NA,NA,NA
12,121,4,19880701,NA,20081101,003,NA,NA,NA
12,121,5,19880701,NA,NA,NA,NA,NA,NA
12,121,6,19880701,NA,NA,NA,NA,NA,NA
12,121,7,19880701,NA,NA,NA,NA,NA,NA
12,121,8,19880701,NA,NA,NA,NA,NA,NA
12,121,9,19880701,NA,NA,NA,NA,NA,NA
12,121,10,19880701,NA,NA,NA,NA,NA,NA
12,121,11,19880701,NA,NA,NA,NA,NA,NA
12,121,12,19880701,NA,NA,NA,NA,NA,NA
12,121,13,19880701,NA,NA,NA,NA,NA,NA
12,121,14,19880701,NA,NA,NA,NA,NA,NA
12,121,15,19880701,NA,NA,NA,NA,NA,NA
12,121,16,19880701,NA,NA,NA,NA,NA,NA
12,121,17,19880701,NA,19900101,016,NA,NA,NA
12,121,101,20031101,016,NA,NA,NA,NA,NA
12,121,102,20031101,016,NA,NA,NA,NA,NA
12,121,106,20061101,016,NA,NA,NA,NA,NA
12,122,18,19880701,NA,NA,NA,NA,NA,NA
12,122,19,19880701,NA,NA,NA,NA,NA,NA
12,122,20,19880701,NA,NA,NA,NA,NA,NA
12,122,21,19880701,NA,20171101,022,NA,NA,NA
12,122,22,19880701,NA,NA,NA,NA,NA,NA
12,122,23,19880701,NA,NA,NA,NA,NA,NA
12,122,24,19880701,NA,NA,NA,NA,NA,NA
12,122,25,19880701,NA,19900101,024,NA,NA,NA
12,122,26,19880701,NA,19900101,019,NA,NA,NA
12,122,99,19991201,024,NA,NA,NA,NA,NA
12,122,108,20091101,019,NA,NA,NA,NA,NA
12,122,110,20220601,108,NA,NA,NA,NA,NA
12,123,27,19880701,NA,NA,NA,NA,NA,NA
12,123,28,19880701,NA,NA,NA,NA,NA,NA
12,123,29,19880701,NA,NA,NA,NA,NA,NA
12,123,30,19880701,NA,NA,NA,NA,NA,NA
12,123,31,19880701,NA,NA,NA,NA,NA,NA
12,123,32,19880701,NA,NA,NA,NA,NA,NA
12,123,33,19880701,NA,NA,NA,NA,NA,NA
12,123,34,19880701,NA,NA,NA,NA,NA,NA
12,123,35,19880701,NA,19900101,034,NA,NA,NA
12,123,36,19880701,NA,20171101,034,NA,NA,NA
12,123,37,19880701,NA,NA,NA,NA,NA,NA
12,123,38,19880701,NA,19900101,037,NA,NA,NA
12,123,100,19991201,034,NA,NA,NA,NA,NA
12,123,103,20031101,027,NA,NA,NA,NA,NA
12,123,104,20031101,027,NA,NA,NA,NA,NA
12,123,105,20051201,103,NA,NA,NA,NA,NA
12,123,109,20120701,104,NA,NA,NA,NA,NA
12,124,39,19880701,NA,NA,NA,NA,NA,NA
12,124,40,19880701,NA,20141001,041,NA,NA,NA
12,124,41,19880701,NA,NA,NA,NA,NA,NA
12,124,42,19880701,NA,NA,NA,NA,NA,NA
12,124,43,19880701,NA,NA,NA,NA,NA,NA
12,124,44,19880701,NA,NA,NA,NA,NA,NA
12,124,45,19880701,NA,NA,NA,NA,NA,NA
12,124,46,19880701,NA,NA,NA,NA,NA,NA
12,124,47,19880701,NA,NA,NA,NA,NA,NA
12,124,48,19880701,NA,NA,NA,NA,NA,NA
12,124,49,19880701,NA,NA,NA,NA,NA,NA
12,124,50,19880701,NA,NA,NA,NA,NA,NA
12,124,51,19880701,NA,NA,NA,NA,NA,NA
12,124,52,19880701,NA,NA,NA,NA,NA,NA
12,124,107,20070901,052,NA,NA,NA,NA,NA
12,125,53,19880701,NA,NA,NA,NA,NA,NA
12,125,54,19880701,NA,NA,NA,NA,NA,NA
12,125,55,19880701,NA,NA,NA,NA,NA,NA
12,125,56,19880701,NA,NA,NA,NA,NA,NA
12,125,57,19880701,NA,NA,NA,NA,NA,NA
12,125,58,19880701,NA,19900101,061,NA,NA,NA
12,125,59,19880701,NA,NA,NA,NA,NA,NA
12,125,60,19880701,NA,20051201,061,NA,NA,NA
12,125,61,19880701,NA,NA,NA,NA,NA,NA
12,125,62,19880701,NA,NA,NA,NA,NA,NA
12,125,63,19880701,NA,20081101,062,NA,NA,NA
12,125,64,19880701,NA,NA,NA,NA,NA,NA
12,125,65,19880701,NA,NA,NA,NA,NA,NA
12,125,66,19880701,NA,NA,NA,NA,NA,NA
12,125,67,19880701,NA,NA,NA,NA,NA,NA
12,125,68,19880701,NA,20061101,067,NA,NA,NA
12,125,69,19880701,NA,NA,NA,NA,NA,NA
12,125,70,19880701,NA,NA,NA,NA,NA,NA
12,125,71,19880701,NA,NA,NA,NA,NA,NA
12,125,72,19880701,NA,20081101,071,NA,NA,NA
12,125,73,19880701,NA,NA,NA,NA,NA,NA
12,125,74,19880701,NA,NA,NA,NA,NA,NA
12,126,75,19880701,NA,NA,NA,NA,NA,NA
12,126,76,19880701,NA,20081101,075,NA,NA,NA
12,126,77,19880701,NA,NA,NA,NA,NA,NA
12,126,78,19880701,NA,NA,NA,NA,NA,NA
12,126,79,19880701,NA,NA,NA,NA,NA,NA
12,126,80,19880701,NA,NA,NA,NA,NA,NA
12,126,81,19880701,NA,NA,NA,NA,NA,NA
12,126,82,19880701,NA,NA,NA,NA,NA,NA
12,126,83,19880701,NA,NA,NA,NA,NA,NA
12,126,84,19880701,NA,NA,NA,NA,NA,NA
12,126,98,19990101,084,NA,NA,NA,NA,NA
12,127,85,19880701,NA,19900101,086,NA,NA,NA
12,127,86,19880701,NA,NA,NA,NA,NA,NA
12,127,87,19880701,NA,NA,NA,NA,NA,NA
12,127,88,19880701,NA,NA,NA,NA,NA,NA
12,127,89,19880701,NA,NA,NA,NA,NA,NA
12,127,90,19880701,NA,NA,NA,NA,NA,NA
12,127,91,19880701,NA,NA,NA,NA,NA,NA
12,127,92,19880701,NA,NA,NA,NA,NA,NA
12,127,93,19880701,NA,NA,NA,NA,NA,NA
12,127,94,19880701,NA,NA,NA,NA,NA,NA
12,127,95,19880701,NA,19900101,093,NA,NA,NA
12,127,96,19880701,NA,NA,NA,NA,NA,NA
12,127,97,19880701,NA,NA,NA,NA,NA,NA
13,131,1,19880701,NA,19940101,014,NA,NA,NA
13,131,2,19880701,NA,NA,NA,NA,NA,NA
13,131,3,19880701,NA,NA,NA,NA,NA,NA
13,131,4,19880701,NA,NA,NA,NA,NA,NA
13,131,5,19880701,NA,NA,NA,NA,NA,NA
13,131,6,19880701,NA,NA,NA,NA,NA,NA
13,131,7,19880701,NA,NA,NA,NA,NA,NA
13,131,8,19880701,NA,NA,NA,NA,NA,NA
13,131,9,19880701,NA,20010301,008,NA,NA,NA
13,131,10,19880701,NA,NA,NA,NA,NA,NA
13,131,11,19880701,NA,NA,NA,NA,NA,NA
13,131,12,19880701,NA,NA,NA,NA,NA,NA
13,131,13,19880701,NA,NA,NA,NA,NA,NA
13,131,14,19880701,NA,NA,NA,NA,NA,NA
13,131,15,19880701,NA,20120701,014,NA,NA,NA
13,131,16,19880701,NA,NA,NA,NA,NA,NA
13,131,17,19880701,NA,NA,NA,NA,NA,NA
13,131,18,19880701,NA,NA,NA,NA,NA,NA
13,131,19,19880701,NA,NA,NA,NA,NA,NA
13,131,20,19880701,NA,19960501,021,NA,NA,NA
13,131,21,19880701,NA,NA,NA,NA,NA,NA
13,131,22,19880701,NA,NA,NA,NA,NA,NA
13,131,23,19880701,NA,NA,NA,NA,NA,NA
13,131,24,19880701,NA,NA,NA,NA,NA,NA
13,131,25,19880701,NA,20131001,030,NA,NA,NA
13,131,26,19880701,NA,NA,NA,NA,NA,NA
13,131,27,19880701,NA,20220601,014,NA,NA,NA
13,131,28,19880701,NA,NA,NA,NA,NA,NA
13,131,29,19880701,NA,NA,NA,NA,NA,NA
13,131,30,19880701,NA,NA,NA,NA,NA,NA
13,131,31,19880701,NA,NA,NA,NA,NA,NA
13,131,32,19880701,NA,NA,NA,NA,NA,NA
13,131,33,19880701,NA,NA,NA,NA,NA,NA
13,131,34,19880701,NA,NA,NA,NA,NA,NA
13,131,35,19880701,NA,NA,NA,NA,NA,NA
13,132,36,19880701,NA,NA,NA,NA,NA,NA
13,132,37,19880701,NA,NA,NA,NA,NA,NA
13,132,38,19880701,NA,NA,NA,NA,NA,NA
13,132,39,19880701,NA,NA,NA,NA,NA,NA
13,132,40,19880701,NA,NA,NA,NA,NA,NA
13,132,41,19880701,NA,NA,NA,NA,NA,NA
13,132,42,19880701,NA,NA,NA,NA,NA,NA
13,132,43,19880701,NA,NA,NA,NA,NA,NA
13,132,44,19880701,NA,NA,NA,NA,NA,NA
13,132,45,19880701,NA,NA,NA,NA,NA,NA
13,132,46,19880701,NA,NA,NA,NA,NA,NA
13,132,47,19880701,NA,NA,NA,NA,NA,NA
13,132,48,19880701,NA,NA,NA,NA,NA,NA
13,132,49,19880701,NA,NA,NA,NA,NA,NA
13,132,50,19880701,NA,NA,NA,NA,NA,NA
13,132,51,19880701,NA,19960501,054,NA,NA,NA
13,132,52,19880701,NA,NA,NA,NA,NA,NA
13,132,53,19880701,NA,NA,NA,NA,NA,NA
13,132,54,19880701,NA,NA,NA,NA,NA,NA
13,132,55,19880701,NA,NA,NA,NA,NA,NA
13,132,56,19880701,NA,NA,NA,NA,NA,NA
13,132,57,19880701,NA,NA,NA,NA,NA,NA
13,132,58,19880701,NA,NA,NA,NA,NA,NA
13,132,59,19880701,NA,NA,NA,NA,NA,NA
13,132,60,19880701,NA,NA,NA,NA,NA,NA
13,132,61,19880701,NA,NA,NA,NA,NA,NA
13,132,62,19880701,NA,NA,NA,NA,NA,NA
13,132,63,19880701,NA,NA,NA,NA,NA,NA
13,132,64,19880701,NA,20171101,065,NA,NA,NA
13,132,65,19880701,NA,NA,NA,NA,NA,NA
13,132,66,19880701,NA,NA,NA,NA,NA,NA
13,132,67,19880701,NA,19990101,056,NA,NA,NA
13,132,68,19880701,NA,20081101,056,NA,NA,NA
13,132,69,19880701,NA,NA,NA,NA,NA,NA
13,132,218,20241015,056,NA,NA,NA,NA,NA
13,133,70,19880701,NA,19900101,074,NA,NA,NA
13,133,71,19880701,NA,19900101,101,NA,NA,NA
13,133,72,19880701,NA,19900101,094,NA,NA,NA
13,133,73,19880701,NA,19900101,074,NA,NA,NA
13,133,74,19880701,NA,NA,NA,NA,NA,NA
13,133,75,19880701,NA,19940101,074,NA,NA,NA
13,133,76,19880701,NA,20031101,206,NA,NA,NA
13,133,77,19880701,NA,NA,NA,NA,NA,NA
13,133,78,19880701,NA,NA,NA,NA,NA,NA
13,133,79,19880701,NA,NA,NA,NA,NA,NA
13,133,80,19880701,NA,NA,NA,NA,NA,NA
13,133,81,19880701,NA,19900101,080,NA,NA,NA
13,133,82,19880701,NA,19960501,083,NA,NA,NA
13,133,83,19880701,NA,NA,NA,NA,NA,NA
13,133,84,19880701,NA,NA,NA,NA,NA,NA
13,133,85,19880701,NA,20031101,086,NA,NA,NA
13,133,86,19880701,NA,NA,NA,NA,NA,NA
13,133,87,19880701,NA,NA,NA,NA,NA,NA
13,133,88,19880701,NA,NA,NA,NA,NA,NA
13,133,89,19880701,NA,NA,NA,NA,NA,NA
13,133,90,19880701,NA,NA,NA,NA,NA,NA
13,133,91,19880701,NA,NA,NA,NA,NA,NA
13,133,92,19880701,NA,NA,NA,NA,NA,NA
13,133,93,19880701,NA,19940101,092,NA,NA,NA
13,133,94,19880701,NA,NA,NA,NA,NA,NA
13,133,95,19880701,NA,19900101,094,NA,NA,NA
13,133,96,19880701,NA,19900101,094,NA,NA,NA
13,133,97,19880701,NA,19900101,094,NA,NA,NA
13,133,98,19880701,NA,19900101,094,NA,NA,NA
13,133,99,19880701,NA,19900101,094,NA,NA,NA
13,133,100,19880701,NA,19900101,101,NA,NA,NA
13,133,101,19880701,NA,19960501,104,NA,NA,NA
13,133,102,19880701,NA,19900101,101,NA,NA,NA
13,133,103,19880701,NA,NA,NA,NA,NA,NA
13,133,104,19880701,NA,NA,NA,NA,NA,NA
13,133,105,19880701,NA,19900101,094,NA,NA,NA
13,133,106,19880701,NA,19900101,094,NA,NA,NA
13,133,107,19880701,NA,19900101,094,NA,NA,NA
13,133,203,19960501,094,NA,NA,NA,NA,NA
13,133,204,19960501,094,NA,NA,NA,NA,NA
13,133,205,19960501,094,NA,NA,NA,NA,NA
13,133,206,19960501,074,NA,NA,NA,NA,NA
13,133,207,19990101,094,NA,NA,NA,NA,NA
13,133,208,19990101,203,NA,NA,NA,NA,NA
13,133,209,19990101,204,NA,NA,NA,NA,NA
13,133,210,19990101,205,NA,NA,NA,NA,NA
13,133,213,20010301,207,NA,NA,NA,NA,NA
13,133,219,20241015,206,NA,NA,NA,NA,NA
13,134,108,19880701,NA,NA,NA,NA,NA,NA
13,134,109,19880701,NA,NA,NA,NA,NA,NA
13,134,110,19880701,NA,NA,NA,NA,NA,NA
13,134,111,19880701,NA,NA,NA,NA,NA,NA
13,134,112,19880701,NA,NA,NA,NA,NA,NA
13,134,113,19880701,NA,20051201,112,NA,NA,NA
13,134,114,19880701,NA,20220601,115,NA,NA,NA
13,134,115,19880701,NA,NA,NA,NA,NA,NA
13,134,116,19880701,NA,NA,NA,NA,NA,NA
13,134,117,19880701,NA,NA,NA,NA,NA,NA
13,134,118,19880701,NA,NA,NA,NA,NA,NA
13,134,119,19880701,NA,NA,NA,NA,NA,NA
13,134,120,19880701,NA,NA,NA,NA,NA,NA
13,134,121,19880701,NA,NA,NA,NA,NA,NA
13,134,122,19880701,NA,NA,NA,NA,NA,NA
13,134,123,19880701,NA,NA,NA,NA,NA,NA
13,134,124,19880701,NA,NA,NA,NA,NA,NA
13,134,125,19880701,NA,NA,NA,NA,NA,NA
13,134,126,19880701,NA,20220601,117,NA,NA,NA
13,134,127,19880701,NA,NA,NA,NA,NA,NA
13,134,128,19880701,NA,NA,NA,NA,NA,NA
13,134,129,19880701,NA,NA,NA,NA,NA,NA
13,134,130,19880701,NA,19960501,134,NA,NA,NA
13,134,131,19880701,NA,NA,NA,NA,NA,NA
13,134,132,19880701,NA,NA,NA,NA,NA,NA
13,134,133,19880701,NA,NA,NA,NA,NA,NA
13,134,134,19880701,NA,NA,NA,NA,NA,NA
13,134,135,19880701,NA,NA,NA,NA,NA,NA
13,134,136,19880701,NA,NA,NA,NA,NA,NA
13,134,137,19880701,NA,NA,NA,NA,NA,NA
13,134,138,19880701,NA,NA,NA,NA,NA,NA
13,134,139,19880701,NA,NA,NA,NA,NA,NA
13,134,140,19880701,NA,NA,NA,NA,NA,NA
13,134,199,19940101,128,NA,NA,NA,NA,NA
13,134,211,19991201,108,NA,NA,NA,NA,NA
13,134,215,20081101,127,NA,NA,NA,NA,NA
13,134,216,20101001,127,NA,NA,NA,NA,NA
13,135,141,19880701,NA,20081101,144,NA,NA,NA
13,135,142,19880701,NA,NA,NA,NA,NA,NA
13,135,143,19880701,NA,NA,NA,NA,NA,NA
13,135,144,19880701,NA,NA,NA,NA,NA,NA
13,135,145,19880701,NA,NA,NA,NA,NA,NA
13,135,146,19880701,NA,NA,NA,NA,NA,NA
13,135,147,19880701,NA,NA,NA,NA,NA,NA
13,135,148,19880701,NA,NA,NA,NA,NA,NA
13,135,149,19880701,NA,19900101,155,NA,NA,NA
13,135,150,19880701,NA,NA,NA,NA,NA,NA
13,135,151,19880701,NA,19900101,153,NA,NA,NA
13,135,152,19880701,NA,19900101,153,NA,NA,NA
13,135,153,19880701,NA,NA,NA,NA,NA,NA
13,135,154,19880701,NA,NA,NA,NA,NA,NA
13,135,155,19880701,NA,NA,NA,NA,NA,NA
13,135,156,19880701,NA,NA,NA,NA,NA,NA
13,135,157,19880701,NA,NA,NA,NA,NA,NA
13,135,158,19880701,NA,NA,NA,NA,NA,NA
13,135,159,19880701,NA,19990101,158,NA,NA,NA
13,135,160,19880701,NA,NA,NA,NA,NA,NA
13,135,161,19880701,NA,NA,NA,NA,NA,NA
13,135,162,19880701,NA,NA,NA,NA,NA,NA
13,135,163,19880701,NA,NA,NA,NA,NA,NA
13,135,164,19880701,NA,NA,NA,NA,NA,NA
13,135,198,19900101,160,NA,NA,NA,NA,NA
13,135,200,19940101,153,NA,NA,NA,NA,NA
13,135,214,20051201,153,NA,NA,NA,NA,NA
13,136,165,19880701,NA,19900101,178,NA,NA,NA
13,136,166,19880701,NA,NA,NA,NA,NA,NA
13,136,167,19880701,NA,19960501,168,NA,NA,NA
13,136,168,19880701,NA,NA,NA,NA,NA,NA
13,136,169,19880701,NA,NA,NA,NA,NA,NA
13,136,170,19880701,NA,NA,NA,NA,NA,NA
13,136,171,19880701,NA,NA,NA,NA,NA,NA
13,136,172,19880701,NA,NA,NA,NA,NA,NA
13,136,173,19880701,NA,NA,NA,NA,NA,NA
13,136,174,19880701,NA,NA,NA,NA,NA,NA
13,136,175,19880701,NA,NA,NA,NA,NA,NA
13,136,176,19880701,NA,NA,NA,NA,NA,NA
13,136,177,19880701,NA,NA,NA,NA,NA,NA
13,136,178,19880701,NA,NA,NA,NA,NA,NA
13,136,179,19880701,NA,NA,NA,NA,NA,NA
13,136,180,19880701,NA,NA,NA,NA,NA,NA
13,136,181,19880701,NA,NA,NA,NA,NA,NA
13,136,182,19880701,NA,NA,NA,NA,NA,NA
13,136,183,19880701,NA,NA,NA,NA,NA,NA
13,136,184,19880701,NA,NA,NA,NA,NA,NA
13,136,185,19880701,NA,NA,NA,NA,NA,NA
13,136,186,19880701,NA,NA,NA,NA,NA,NA
13,136,187,19880701,NA,NA,NA,NA,NA,NA
13,136,188,19880701,NA,19960501,190,NA,NA,NA
13,136,189,19880701,NA,NA,NA,NA,NA,NA
13,136,190,19880701,NA,NA,NA,NA,NA,NA
13,136,191,19880701,NA,NA,NA,NA,NA,NA
13,136,192,19880701,NA,NA,NA,NA,NA,NA
13,136,193,19880701,NA,NA,NA,NA,NA,NA
13,136,194,19880701,NA,NA,NA,NA,NA,NA
13,136,195,19880701,NA,NA,NA,NA,NA,NA
13,136,196,19880701,NA,NA,NA,NA,NA,NA
13,136,197,19880701,NA,NA,NA,NA,NA,NA
13,136,201,19960501,180,NA,NA,NA,NA,NA
13,136,202,19960501,183,NA,NA,NA,NA,NA
13,136,212,19991201,182,NA,NA,NA,NA,NA
13,136,217,20171101,190,NA,NA,NA,NA,NA
14,141,1,19880701,NA,20171101,003,NA,NA,NA
14,141,2,19880701,NA,NA,NA,NA,NA,NA
14,141,3,19880701,NA,NA,NA,NA,NA,NA
14,141,4,19880701,NA,NA,NA,NA,NA,NA
14,141,5,19880701,NA,NA,NA,NA,NA,NA
14,141,6,19880701,NA,20241015,005,NA,NA,NA
14,141,7,19880701,NA,20101001,004,NA,NA,NA
14,141,8,19880701,NA,20051201,002,NA,NA,NA
14,141,79,19900101,008,NA,NA,NA,NA,NA
14,141,88,19991201,079,NA,NA,NA,NA,NA
14,141,92,20051201,079,NA,NA,NA,NA,NA
14,142,9,19880701,NA,19940101,006,NA,NA,NA
14,142,89,20000701,006,NA,NA,NA,NA,NA
14,142,90,20000701,006,NA,NA,NA,NA,NA
14,142,91,20051201,089,NA,NA,NA,NA,NA
14,142,93,20120701,090,NA,NA,NA,NA,NA
14,143,10,19880701,NA,NA,NA,NA,NA,NA
14,143,11,19880701,NA,20141001,012,NA,NA,NA
14,143,12,19880701,NA,NA,NA,NA,NA,NA
14,143,13,19880701,NA,NA,NA,NA,NA,NA
14,143,14,19880701,NA,NA,NA,NA,NA,NA
14,143,15,19880701,NA,NA,NA,NA,NA,NA
14,143,16,19880701,NA,NA,NA,NA,NA,NA
14,143,17,19880701,NA,NA,NA,NA,NA,NA
14,143,18,19880701,NA,NA,NA,NA,NA,NA
14,143,19,19880701,NA,20220601,020,NA,NA,NA
14,143,20,19880701,NA,NA,NA,NA,NA,NA
14,143,21,19880701,NA,NA,NA,NA,NA,NA
14,143,22,19880701,NA,NA,NA,NA,NA,NA
14,143,23,19880701,NA,20171101,024,NA,NA,NA
14,143,24,19880701,NA,NA,NA,NA,NA,NA
14,143,25,19880701,NA,NA,NA,NA,NA,NA
14,143,26,19880701,NA,NA,NA,NA,NA,NA
14,143,27,19880701,NA,NA,NA,NA,NA,NA
14,143,28,19880701,NA,NA,NA,NA,NA,NA
14,143,29,19880701,NA,NA,NA,NA,NA,NA
14,143,80,19940101,010,NA,NA,NA,NA,NA
14,143,81,19940101,010,NA,NA,NA,NA,NA
14,143,85,19960501,081,NA,NA,NA,NA,NA
14,143,86,19990101,081,NA,NA,NA,NA,NA
14,143,87,19991201,080,NA,NA,NA,NA,NA
14,143,94,20171101,081,NA,NA,NA,NA,NA
14,143,95,20171101,085,NA,NA,NA,NA,NA
14,144,30,19880701,NA,NA,NA,NA,NA,NA
14,144,31,19880701,NA,NA,NA,NA,NA,NA
14,144,32,19880701,NA,NA,NA,NA,NA,NA
14,144,33,19880701,NA,NA,NA,NA,NA,NA
14,144,34,19880701,NA,NA,NA,NA,NA,NA
14,144,35,19880701,NA,NA,NA,NA,NA,NA
14,144,36,19880701,NA,NA,NA,NA,NA,NA
14,144,37,19880701,NA,NA,NA,NA,NA,NA
14,144,38,19880701,NA,NA,NA,NA,NA,NA
14,144,39,19880701,NA,NA,NA,NA,NA,NA
14,144,40,19880701,NA,NA,NA,NA,NA,NA
14,144,41,19880701,NA,NA,NA,NA,NA,NA
14,144,42,19880701,NA,NA,NA,NA,NA,NA
14,144,82,19940101,040,NA,NA,NA,NA,NA
14,144,83,19940101,040,NA,NA,NA,NA,NA
14,144,84,19960501,040,NA,NA,NA,NA,NA
14,145,43,19880701,NA,NA,NA,NA,NA,NA
14,145,44,19880701,NA,NA,NA,NA,NA,NA
14,145,45,19880701,NA,NA,NA,NA,NA,NA
14,145,46,19880701,NA,NA,NA,NA,NA,NA
14,145,47,19880701,NA,NA,NA,NA,NA,NA
14,145,48,19880701,NA,NA,NA,NA,NA,NA
14,145,49,19880701,NA,NA,NA,NA,NA,NA
14,145,50,19880701,NA,NA,NA,NA,NA,NA
14,145,51,19880701,NA,NA,NA,NA,NA,NA
14,145,52,19880701,NA,NA,NA,NA,NA,NA
14,145,53,19880701,NA,NA,NA,NA,NA,NA
14,145,54,19880701,NA,NA,NA,NA,NA,NA
14,145,55,19880701,NA,NA,NA,NA,NA,NA
14,145,56,19880701,NA,NA,NA,NA,NA,NA
14,145,57,19880701,NA,NA,NA,NA,NA,NA
14,145,58,19880701,NA,NA,NA,NA,NA,NA
14,145,59,19880701,NA,NA,NA,NA,NA,NA
14,146,60,19880701,NA,NA,NA,NA,NA,NA
14,146,61,19880701,NA,NA,NA,NA,NA,NA
14,146,62,19880701,NA,NA,NA,NA,NA,NA
14,146,63,19880701,NA,NA,NA,NA,NA,NA
14,146,64,19880701,NA,NA,NA,NA,NA,NA
14,146,65,19880701,NA,NA,NA,NA,NA,NA
14,146,66,19880701,NA,20220601,067,NA,NA,NA
14,146,67,19880701,NA,NA,NA,NA,NA,NA
14,146,68,19880701,NA,20220601,069,NA,NA,NA
14,146,69,19880701,NA,NA,NA,NA,NA,NA
14,146,70,19880701,NA,NA,NA,NA,NA,NA
14,146,71,19880701,NA,NA,NA,NA,NA,NA
14,146,72,19880701,NA,NA,NA,NA,NA,NA
14,146,73,19880701,NA,NA,NA,NA,NA,NA
14,146,74,19880701,NA,20220601,064,NA,NA,NA
14,146,75,19880701,NA,NA,NA,NA,NA,NA
14,146,76,19880701,NA,NA,NA,NA,NA,NA
14,146,77,19880701,NA,NA,NA,NA,NA,NA
14,146,78,19880701,NA,20171101,077,NA,NA,NA
15,151,1,19880701,NA,NA,NA,NA,NA,NA
15,151,2,19880701,NA,NA,NA,NA,NA,NA
15,151,3,19880701,NA,NA,NA,NA,NA,NA
15,151,4,19880701,NA,20131001,008,NA,NA,NA
15,151,5,19880701,NA,NA,NA,NA,NA,NA
15,151,6,19880701,NA,NA,NA,NA,NA,NA
15,151,7,19880701,NA,20120701,008,NA,NA,NA
15,151,8,19880701,NA,NA,NA,NA,NA,NA
15,151,9,19880701,NA,NA,NA,NA,NA,NA
15,151,10,19880701,NA,NA,NA,NA,NA,NA
15,151,11,19880701,NA,NA,NA,NA,NA,NA
15,151,12,19880701,NA,NA,NA,NA,NA,NA
15,151,13,19880701,NA,NA,NA,NA,NA,NA
